!」	doc3.txt	2.3978952727983707	2.3978952727983707
%（	doc3.txt	2.3978952727983707	2.3978952727983707
.（	doc2.txt	2.3978952727983707	7.193685818395112
10	doc2.txt	0.9808292530117263	0.9808292530117263
10	doc3.txt	0.9808292530117263	1.9616585060234526
10	doc4.txt	0.9808292530117263	0.9808292530117263
10	doc5.txt	0.9808292530117263	0.9808292530117263
10	doc6.txt	0.9808292530117263	0.9808292530117263
10	doc8.txt	0.9808292530117263	1.9616585060234526
100	doc1.txt	1.791759469228055	1.791759469228055
100	doc2.txt	1.791759469228055	1.791759469228055
101	doc2.txt	2.3978952727983707	4.795790545596741
102	doc2.txt	2.3978952727983707	4.795790545596741
103	doc2.txt	2.3978952727983707	2.3978952727983707
104	doc2.txt	1.791759469228055	3.58351893845611
104	doc6.txt	1.791759469228055	1.791759469228055
106	doc10.txt	1.791759469228055	1.791759469228055
106	doc2.txt	1.791759469228055	1.791759469228055
107	doc2.txt	2.3978952727983707	2.3978952727983707
108	doc2.txt	1.791759469228055	3.58351893845611
108	doc5.txt	1.791759469228055	1.791759469228055
109	doc2.txt	1.791759469228055	1.791759469228055
109	doc3.txt	1.791759469228055	1.791759469228055
11	doc10.txt	1.791759469228055	1.791759469228055
11	doc2.txt	1.791759469228055	1.791759469228055
113	doc2.txt	2.3978952727983707	2.3978952727983707
114	doc2.txt	2.3978952727983707	4.795790545596741
119	doc3.txt	2.3978952727983707	2.3978952727983707
12	doc2.txt	1.4663370687934272	1.4663370687934272
12	doc5.txt	1.4663370687934272	4.3990112063802815
12	doc8.txt	1.4663370687934272	1.4663370687934272
13	doc2.txt	1.252762968495368	1.252762968495368
13	doc4.txt	1.252762968495368	1.252762968495368
13	doc5.txt	1.252762968495368	1.252762968495368
13	doc6.txt	1.252762968495368	1.252762968495368
14	doc2.txt	1.252762968495368	1.252762968495368
14	doc3.txt	1.252762968495368	1.252762968495368
14	doc4.txt	1.252762968495368	1.252762968495368
14	doc6.txt	1.252762968495368	1.252762968495368
143	doc8.txt	2.3978952727983707	2.3978952727983707
15	doc2.txt	1.791759469228055	1.791759469228055
15	doc5.txt	1.791759469228055	3.58351893845611
16	doc10.txt	1.252762968495368	1.252762968495368
16	doc2.txt	1.252762968495368	1.252762968495368
16	doc4.txt	1.252762968495368	1.252762968495368
16	doc6.txt	1.252762968495368	1.252762968495368
17	doc2.txt	1.4663370687934272	1.4663370687934272
17	doc4.txt	1.4663370687934272	1.4663370687934272
17	doc5.txt	1.4663370687934272	1.4663370687934272
171	doc3.txt	2.3978952727983707	2.3978952727983707
18	doc10.txt	1.791759469228055	1.791759469228055
18	doc2.txt	1.791759469228055	12.542316284596385
185	doc2.txt	2.3978952727983707	2.3978952727983707
188	doc2.txt	2.3978952727983707	7.193685818395112
19	doc1.txt	1.252762968495368	1.252762968495368
19	doc10.txt	1.252762968495368	3.758288905486104
19	doc2.txt	1.252762968495368	27.560785306898097
19	doc6.txt	1.252762968495368	1.252762968495368
191	doc2.txt	2.3978952727983707	4.795790545596741
193	doc2.txt	2.3978952727983707	19.183162182386965
196	doc2.txt	2.3978952727983707	16.785266909588593
1976	doc5.txt	2.3978952727983707	2.3978952727983707
198	doc2.txt	2.3978952727983707	38.36632436477393
1987	doc3.txt	2.3978952727983707	2.3978952727983707
1989	doc3.txt	2.3978952727983707	2.3978952727983707
1997	doc3.txt	2.3978952727983707	2.3978952727983707
20	doc10.txt	1.4663370687934272	4.3990112063802815
20	doc2.txt	1.4663370687934272	14.663370687934272
20	doc8.txt	1.4663370687934272	1.4663370687934272
2000	doc3.txt	2.3978952727983707	2.3978952727983707
2002	doc1.txt	2.3978952727983707	2.3978952727983707
2003	doc10.txt	2.3978952727983707	2.3978952727983707
2006	doc1.txt	2.3978952727983707	2.3978952727983707
201	doc10.txt	1.791759469228055	7.16703787691222
201	doc2.txt	1.791759469228055	7.16703787691222
2013	doc3.txt	1.791759469228055	1.791759469228055
2013	doc7.txt	1.791759469228055	1.791759469228055
2018	doc3.txt	2.3978952727983707	2.3978952727983707
2022	doc8.txt	2.3978952727983707	2.3978952727983707
2023	doc1.txt	0.8873031950009029	0.8873031950009029
2023	doc2.txt	0.8873031950009029	0.8873031950009029
2023	doc4.txt	0.8873031950009029	0.8873031950009029
2023	doc6.txt	0.8873031950009029	0.8873031950009029
2023	doc7.txt	0.8873031950009029	0.8873031950009029
2023	doc8.txt	0.8873031950009029	4.4365159750045144
2023	doc9.txt	0.8873031950009029	0.8873031950009029
203	doc10.txt	1.791759469228055	1.791759469228055
203	doc2.txt	1.791759469228055	14.33407575382444
206	doc2.txt	2.3978952727983707	4.795790545596741
208	doc2.txt	2.3978952727983707	4.795790545596741
21	doc2.txt	1.791759469228055	14.33407575382444
21	doc3.txt	1.791759469228055	1.791759469228055
211	doc2.txt	2.3978952727983707	7.193685818395112
216	doc2.txt	2.3978952727983707	2.3978952727983707
22	doc1.txt	1.252762968495368	1.252762968495368
22	doc2.txt	1.252762968495368	10.022103747962944
22	doc3.txt	1.252762968495368	1.252762968495368
22	doc9.txt	1.252762968495368	1.252762968495368
223	doc1.txt	1.791759469228055	1.791759469228055
223	doc3.txt	1.791759469228055	1.791759469228055
224	doc2.txt	2.3978952727983707	2.3978952727983707
229	doc1.txt	2.3978952727983707	2.3978952727983707
23	doc1.txt	1.0986122886681098	1.0986122886681098
23	doc2.txt	1.0986122886681098	12.084735175349207
23	doc3.txt	1.0986122886681098	1.0986122886681098
23	doc5.txt	1.0986122886681098	1.0986122886681098
