!」	doc3.txt	3.4011973816621555	3.4011973816621555
%（	doc3.txt	3.4011973816621555	3.4011973816621555
.（	doc2.txt	3.4011973816621555	10.203592144986466
00	doc29.txt	3.4011973816621555	122.44310573983759
10	doc11.txt	1.1727202608218317	2.3454405216436633
10	doc13.txt	1.1727202608218317	1.1727202608218317
10	doc16.txt	1.1727202608218317	1.1727202608218317
10	doc19.txt	1.1727202608218317	1.1727202608218317
10	doc2.txt	1.1727202608218317	1.1727202608218317
10	doc20.txt	1.1727202608218317	2.3454405216436633
10	doc21.txt	1.1727202608218317	2.3454405216436633
10	doc23.txt	1.1727202608218317	1.1727202608218317
10	doc29.txt	1.1727202608218317	2.3454405216436633
10	doc3.txt	1.1727202608218317	2.3454405216436633
10	doc4.txt	1.1727202608218317	1.1727202608218317
10	doc5.txt	1.1727202608218317	1.1727202608218317
10	doc6.txt	1.1727202608218317	1.1727202608218317
100	doc1.txt	2.367123614131617	2.367123614131617
100	doc2.txt	2.367123614131617	2.367123614131617
100	doc20.txt	2.367123614131617	2.367123614131617
101	doc2.txt	2.740840023925201	5.481680047850402
101	doc29.txt	2.740840023925201	2.740840023925201
102	doc2.txt	3.4011973816621555	6.802394763324311
103	doc18.txt	2.740840023925201	2.740840023925201
103	doc2.txt	2.740840023925201	2.740840023925201
104	doc2.txt	2.740840023925201	5.481680047850402
104	doc6.txt	2.740840023925201	2.740840023925201
106	doc10.txt	2.740840023925201	2.740840023925201
106	doc2.txt	2.740840023925201	2.740840023925201
107	doc2.txt	3.4011973816621555	3.4011973816621555
108	doc2.txt	2.740840023925201	5.481680047850402
108	doc5.txt	2.740840023925201	2.740840023925201
109	doc2.txt	2.740840023925201	2.740840023925201
109	doc3.txt	2.740840023925201	2.740840023925201
11	doc10.txt	1.6376087894007967	1.6376087894007967
11	doc11.txt	1.6376087894007967	4.91282636820239
11	doc17.txt	1.6376087894007967	3.2752175788015934
11	doc19.txt	1.6376087894007967	1.6376087894007967
11	doc2.txt	1.6376087894007967	1.6376087894007967
11	doc20.txt	1.6376087894007967	3.2752175788015934
11	doc29.txt	1.6376087894007967	4.91282636820239
113	doc2.txt	3.4011973816621555	3.4011973816621555
114	doc2.txt	3.4011973816621555	6.802394763324311
117	doc19.txt	3.4011973816621555	3.4011973816621555
119	doc3.txt	3.4011973816621555	3.4011973816621555
12	doc11.txt	1.5314763709643886	1.5314763709643886
12	doc19.txt	1.5314763709643886	1.5314763709643886
12	doc2.txt	1.5314763709643886	1.5314763709643886
12	doc20.txt	1.5314763709643886	3.062952741928777
12	doc21.txt	1.5314763709643886	1.5314763709643886
12	doc23.txt	1.5314763709643886	1.5314763709643886
12	doc29.txt	1.5314763709643886	3.062952741928777
12	doc5.txt	1.5314763709643886	4.594429112893166
1200	doc23.txt	3.4011973816621555	3.4011973816621555
126	doc29.txt	3.4011973816621555	3.4011973816621555
13	doc11.txt	1.4403615823901663	4.321084747170499
13	doc17.txt	1.4403615823901663	1.4403615823901663
13	doc18.txt	1.4403615823901663	1.4403615823901663
13	doc19.txt	1.4403615823901663	1.4403615823901663
13	doc2.txt	1.4403615823901663	1.4403615823901663
13	doc20.txt	1.4403615823901663	1.4403615823901663
13	doc4.txt	1.4403615823901663	1.4403615823901663
13	doc5.txt	1.4403615823901663	1.4403615823901663
13	doc6.txt	1.4403615823901663	1.4403615823901663
130	doc19.txt	3.4011973816621555	3.4011973816621555
1300	doc20.txt	3.4011973816621555	3.4011973816621555
14	doc11.txt	1.5314763709643886	3.062952741928777
14	doc17.txt	1.5314763709643886	1.5314763709643886
14	doc18.txt	1.5314763709643886	1.5314763709643886
14	doc2.txt	1.5314763709643886	1.5314763709643886
14	doc20.txt	1.5314763709643886	1.5314763709643886
14	doc3.txt	1.5314763709643886	1.5314763709643886
14	doc4.txt	1.5314763709643886	1.5314763709643886
14	doc6.txt	1.5314763709643886	1.5314763709643886
143	doc21.txt	3.4011973816621555	3.4011973816621555
144	doc20.txt	2.740840023925201	5.481680047850402
144	doc23.txt	2.740840023925201	2.740840023925201
15	doc13.txt	1.6376087894007967	1.6376087894007967
15	doc19.txt	1.6376087894007967	3.2752175788015934
15	doc2.txt	1.6376087894007967	1.6376087894007967
15	doc20.txt	1.6376087894007967	1.6376087894007967
15	doc28.txt	1.6376087894007967	1.6376087894007967
15	doc29.txt	1.6376087894007967	1.6376087894007967
15	doc5.txt	1.6376087894007967	3.2752175788015934
150	doc18.txt	3.4011973816621555	3.4011973816621555
151	doc29.txt	3.4011973816621555	6.802394763324311
16	doc10.txt	1.3609765531356006	1.3609765531356006
16	doc11.txt	1.3609765531356006	2.7219531062712012
16	doc13.txt	1.3609765531356006	1.3609765531356006
16	doc16.txt	1.3609765531356006	4.082929659406802
16	doc17.txt	1.3609765531356006	1.3609765531356006
16	doc19.txt	1.3609765531356006	4.082929659406802
16	doc2.txt	1.3609765531356006	1.3609765531356006
16	doc20.txt	1.3609765531356006	2.7219531062712012
16	doc4.txt	1.3609765531356006	1.3609765531356006
16	doc6.txt	1.3609765531356006	1.3609765531356006
17	doc13.txt	1.6376087894007967	1.6376087894007967
17	doc19.txt	1.6376087894007967	1.6376087894007967
17	doc2.txt	1.6376087894007967	1.6376087894007967
17	doc20.txt	1.6376087894007967	3.2752175788015934
17	doc23.txt	1.6376087894007967	1.6376087894007967
17	doc4.txt	1.6376087894007967	1.6376087894007967
17	doc5.txt	1.6376087894007967	1.6376087894007967
171	doc3.txt	3.4011973816621555	3.4011973816621555
1760	doc20.txt	3.4011973816621555	3.4011973816621555
